Timestamp;Object_Id;MQ 9.1;;Object_Id_1;MQ 9.2;
07.01.2023 13:00;MQ 9.1 NÜg Ri Innenstadt;747;;MQ 9.2 NÜg Ri Neckarau;660;
07.01.2023 14:00;MQ 9.1 NÜg Ri Innenstadt;797;;MQ 9.2 NÜg Ri Neckarau;628;
07.01.2023 15:00;MQ 9.1 NÜg Ri Innenstadt;801;;MQ 9.2 NÜg Ri Neckarau;634;
07.01.2023 16:00;MQ 9.1 NÜg Ri Innenstadt;756;;MQ 9.2 NÜg Ri Neckarau;649;
07.01.2023 17:00;MQ 9.1 NÜg Ri Innenstadt;695;;MQ 9.2 NÜg Ri Neckarau;638;
07.01.2023 18:00;MQ 9.1 NÜg Ri Innenstadt;662;;MQ 9.2 NÜg Ri Neckarau;635;
07.01.2023 19:00;MQ 9.1 NÜg Ri Innenstadt;593;;MQ 9.2 NÜg Ri Neckarau;567;
07.01.2023 20:00;MQ 9.1 NÜg Ri Innenstadt;511;;MQ 9.2 NÜg Ri Neckarau;495;
07.01.2023 21:00;MQ 9.1 NÜg Ri Innenstadt;352;;MQ 9.2 NÜg Ri Neckarau;399;
07.01.2023 22:00;MQ 9.1 NÜg Ri Innenstadt;326;;MQ 9.2 NÜg Ri Neckarau;332;
07.01.2023 23:00;MQ 9.1 NÜg Ri Innenstadt;312;;MQ 9.2 NÜg Ri Neckarau;290;
07.01.2023 23:59;MQ 9.1 NÜg Ri Innenstadt;287;;MQ 9.2 NÜg Ri Neckarau;295;
08.01.2023 01:00;MQ 9.1 NÜg Ri Innenstadt;208;;MQ 9.2 NÜg Ri Neckarau;250;
08.01.2023 02:00;MQ 9.1 NÜg Ri Innenstadt;167;;MQ 9.2 NÜg Ri Neckarau;195;
08.01.2023 03:00;MQ 9.1 NÜg Ri Innenstadt;131;;MQ 9.2 NÜg Ri Neckarau;136;
08.01.2023 04:00;MQ 9.1 NÜg Ri Innenstadt;102;;MQ 9.2 NÜg Ri Neckarau;85;
08.01.2023 05:00;MQ 9.1 NÜg Ri Innenstadt;91;;MQ 9.2 NÜg Ri Neckarau;75;
08.01.2023 06:00;MQ 9.1 NÜg Ri Innenstadt;95;;MQ 9.2 NÜg Ri Neckarau;107;
