,PKW (S),Transporter (S),Fahrräder,Transporter (R),Kleintransporter (R),Kleintransporter (S),Motorrad (R),LKW (R),Motorrad (S),PKW (R),LKW (S)
2023-06-27 02:20:00+00:00,4,2,0,0,0,0,0,0,0,1,0
2023-06-27 02:30:00+00:00,7,0,1,0,0,0,0,0,1,2,0
2023-06-27 02:40:00+00:00,6,0,0,0,0,0,1,0,0,7,0
2023-06-27 02:50:00+00:00,10,0,1,0,0,0,0,0,1,3,0
2023-06-27 03:00:00+00:00,18,3,2,0,0,0,0,0,2,6,1
2023-06-27 03:10:00+00:00,14,3,1,1,0,0,1,0,1,9,1
2023-06-27 03:20:00+00:00,24,3,2,1,0,2,0,0,1,11,0
2023-06-27 03:30:00+00:00,30,1,0,0,0,1,0,0,2,17,0
2023-06-27 03:40:00+00:00,35,3,2,0,0,1,0,0,2,14,0
2023-06-27 03:50:00+00:00,41,8,5,0,0,0,0,0,0,31,0
2023-06-27 04:00:00+00:00,41,3,2,2,0,2,0,0,3,31,0
2023-06-27 04:10:00+00:00,44,5,4,1,0,0,0,3,2,29,1
2023-06-27 04:20:00+00:00,34,8,3,1,1,0,0,1,3,15,0
2023-06-27 04:30:00+00:00,52,20,9,1,0,2,1,0,1,36,1
2023-06-27 04:40:00+00:00,46,17,5,1,0,0,0,1,2,48,0
2023-06-27 04:50:00+00:00,61,18,6,1,0,0,0,6,1,30,0
2023-06-27 05:00:00+00:00,71,34,4,2,1,3,0,4,1,35,1
2023-06-27 05:10:00+00:00,99,19,4,3,0,1,0,3,2,43,1
2023-06-27 05:20:00+00:00,79,17,9,1,1,1,0,4,1,36,1
2023-06-27 05:30:00+00:00,93,18,12,2,0,1,0,1,0,52,2
2023-06-27 05:40:00+00:00,101,37,11,2,0,2,1,3,2,37,2
2023-06-27 05:50:00+00:00,118,34,12,2,1,1,1,7,1,46,4
2023-06-27 06:00:00+00:00,136,36,16,2,0,1,0,1,1,50,0
2023-06-27 06:10:00+00:00,122,40,19,0,0,0,0,9,4,52,0
2023-06-27 06:20:00+00:00,135,33,17,1,0,3,0,3,5,45,2
2023-06-27 06:30:00+00:00,131,27,18,2,0,0,0,0,2,47,0
2023-06-27 06:40:00+00:00,119,36,17,6,0,0,1,1,4,48,0
2023-06-27 06:50:00+00:00,111,30,15,0,0,3,0,1,6,57,1
2023-06-27 07:00:00+00:00,123,32,17,0,1,4,0,1,10,30,2
2023-06-27 07:10:00+00:00,128,26,22,0,0,2,0,3,8,34,0
2023-06-27 07:20:00+00:00,128,21,10,1,1,0,0,0,11,37,0
2023-06-27 07:30:00+00:00,111,20,23,0,1,1,0,2,5,54,1
2023-06-27 07:40:00+00:00,93,16,12,1,0,0,0,0,14,50,1
2023-06-27 07:50:00+00:00,115,24,15,0,0,1,0,1,6,48,0
2023-06-27 08:00:00+00:00,114,24,16,3,0,1,0,2,5,46,1
2023-06-27 08:10:00+00:00,114,23,18,3,1,2,0,2,1,37,1
2023-06-27 08:20:00+00:00,105,23,11,1,1,0,0,0,0,42,0
2023-06-27 08:30:00+00:00,118,15,10,0,0,0,1,0,2,42,0
2023-06-27 08:40:00+00:00,102,21,15,3,0,0,0,1,4,38,1
2023-06-27 08:50:00+00:00,97,27,8,0,0,0,0,6,1,42,1
2023-06-27 09:00:00+00:00,112,23,10,1,0,2,0,4,2,40,0
2023-06-27 09:10:00+00:00,108,16,13,0,0,2,1,1,0,45,0
2023-06-27 09:20:00+00:00,85,17,10,0,0,2,0,3,1,45,1
2023-06-27 09:30:00+00:00,113,12,13,0,0,1,0,1,4,48,0
2023-06-27 09:40:00+00:00,90,23,3,0,0,0,0,2,1,45,3
2023-06-27 09:50:00+00:00,88,12,10,1,0,0,0,0,4,28,4
2023-06-27 10:00:00+00:00,97,20,10,0,0,2,0,2,3,39,1
2023-06-27 10:10:00+00:00,89,10,12,2,0,0,0,1,0,46,0
2023-06-27 10:20:00+00:00,95,12,12,0,0,0,0,1,4,33,1
2023-06-27 10:30:00+00:00,93,18,5,1,0,1,1,0,1,39,0
2023-06-27 10:40:00+00:00,101,12,12,0,1,2,0,7,2,46,1
2023-06-27 10:50:00+00:00,97,20,17,1,0,0,0,3,3,37,0
2023-06-27 11:00:00+00:00,89,21,10,0,0,0,0,6,1,35,0
2023-06-27 11:10:00+00:00,96,9,15,0,0,0,0,4,0,43,1
2023-06-27 11:20:00+00:00,93,16,14,2,0,1,0,2,5,42,0
2023-06-27 11:30:00+00:00,96,12,18,0,0,3,0,2,4,36,0
2023-06-27 11:40:00+00:00,102,28,15,0,0,2,0,6,7,46,0
2023-06-27 11:50:00+00:00,100,21,8,0,0,3,1,2,0,32,0
2023-06-27 12:00:00+00:00,112,18,10,1,0,2,0,2,2,46,0
2023-06-27 12:10:00+00:00,99,12,12,0,0,1,0,0,2,48,2
2023-06-27 12:20:00+00:00,99,13,13,2,0,0,0,2,3,50,0
2023-06-27 12:30:00+00:00,111,23,13,0,0,1,0,1,1,49,3
2023-06-27 12:40:00+00:00,113,17,13,1,0,0,1,2,0,55,0
2023-06-27 12:50:00+00:00,106,25,13,0,0,0,0,3,2,40,0
2023-06-27 13:00:00+00:00,114,29,17,0,0,0,0,1,3,41,0
2023-06-27 13:10:00+00:00,103,22,19,0,0,2,0,2,1,46,0
2023-06-27 13:20:00+00:00,105,18,16,0,0,1,0,1,2,55,2
2023-06-27 13:30:00+00:00,116,19,15,0,0,1,1,0,3,52,1
2023-06-27 13:40:00+00:00,130,13,15,1,0,0,1,2,0,51,1
2023-06-27 13:50:00+00:00,120,15,13,4,1,0,0,3,2,42,0
2023-06-27 14:00:00+00:00,123,24,9,0,0,1,1,3,5,58,1
2023-06-27 14:10:00+00:00,119,15,21,2,0,1,0,0,2,55,1
2023-06-27 14:20:00+00:00,115,23,14,0,0,2,0,0,0,56,0
2023-06-27 14:30:00+00:00,110,23,27,0,1,2,0,4,3,61,0
2023-06-27 14:40:00+00:00,126,24,18,0,0,0,0,0,5,50,1
2023-06-27 14:50:00+00:00,115,15,12,1,1,0,0,2,2,56,0
2023-06-27 15:00:00+00:00,123,23,19,0,0,2,0,1,4,37,1
2023-06-27 15:10:00+00:00,117,30,12,1,0,2,0,2,4,42,2
2023-06-27 15:20:00+00:00,124,17,18,0,0,0,1,2,1,43,0
2023-06-27 15:30:00+00:00,120,22,22,1,0,0,0,0,1,51,3
2023-06-27 15:40:00+00:00,123,16,20,0,0,2,1,0,3,57,0
2023-06-27 15:50:00+00:00,101,17,9,1,0,1,0,2,1,44,0
2023-06-27 16:00:00+00:00,118,20,23,1,0,0,0,1,2,49,0
2023-06-27 16:10:00+00:00,99,23,15,0,0,0,0,5,1,53,0
2023-06-27 16:20:00+00:00,100,10,17,0,0,0,0,2,1,35,0
2023-06-27 16:30:00+00:00,125,17,18,0,0,0,0,4,2,36,0
2023-06-27 16:40:00+00:00,112,19,17,0,0,2,0,3,3,42,0
2023-06-27 16:50:00+00:00,118,15,12,0,0,1,0,0,1,42,3
2023-06-27 17:00:00+00:00,100,17,17,1,0,1,0,1,2,39,0
2023-06-27 17:10:00+00:00,105,12,11,0,2,1,0,2,3,31,1
2023-06-27 17:20:00+00:00,85,13,23,0,0,0,1,0,2,38,0
2023-06-27 17:30:00+00:00,87,23,10,0,1,3,0,2,8,29,2
2023-06-27 17:40:00+00:00,106,12,7,2,0,0,0,3,0,40,0
2023-06-27 17:50:00+00:00,88,15,7,0,0,0,0,1,2,29,1
2023-06-27 18:00:00+00:00,70,11,15,1,0,0,0,2,3,32,1
2023-06-27 18:10:00+00:00,68,10,22,0,0,0,3,1,2,41,0
2023-06-27 18:20:00+00:00,62,9,7,0,0,1,0,1,0,25,1
2023-06-27 18:30:00+00:00,74,8,13,0,0,2,1,0,0,24,1
2023-06-27 18:40:00+00:00,60,11,13,0,1,1,0,0,1,36,4
2023-06-27 18:50:00+00:00,45,11,12,0,0,1,0,3,3,19,0
2023-06-27 19:00:00+00:00,55,13,12,1,0,1,0,0,2,22,2
2023-06-27 19:10:00+00:00,51,8,5,0,0,2,0,3,3,26,1
2023-06-27 19:20:00+00:00,45,3,2,0,1,0,0,0,1,22,0
2023-06-27 19:30:00+00:00,53,9,5,1,0,0,0,1,3,34,1
2023-06-27 19:40:00+00:00,52,10,5,2,0,0,0,1,2,20,0
2023-06-27 19:50:00+00:00,41,6,10,1,0,0,0,3,1,21,0
2023-06-27 20:00:00+00:00,41,8,12,0,0,0,0,0,1,21,0
2023-06-27 20:10:00+00:00,45,4,9,0,0,0,0,0,1,28,0
2023-06-27 20:20:00+00:00,49,3,4,1,0,0,0,1,0,15,0
2023-06-27 20:30:00+00:00,56,5,9,2,0,0,0,1,0,28,0
2023-06-27 20:40:00+00:00,50,3,9,0,0,0,0,0,0,17,0
2023-06-27 20:50:00+00:00,41,4,6,1,0,1,0,1,0,18,0
2023-06-27 21:00:00+00:00,29,4,7,2,0,0,0,1,1,14,0
2023-06-27 21:10:00+00:00,38,0,4,0,0,0,0,0,3,14,0
2023-06-27 21:20:00+00:00,31,2,3,0,0,0,1,0,0,12,0
2023-06-27 21:30:00+00:00,18,5,1,0,0,0,0,4,1,11,0
2023-06-27 21:40:00+00:00,35,3,0,0,0,0,0,0,1,12,0
2023-06-27 21:50:00+00:00,22,2,4,0,0,0,0,0,0,5,0
2023-06-27 22:00:00+00:00,20,1,1,1,0,2,1,0,2,8,0
2023-06-27 22:10:00+00:00,11,1,5,0,0,0,1,0,0,7,0
2023-06-27 22:20:00+00:00,14,0,3,0,0,1,0,1,2,4,0
2023-06-27 22:30:00+00:00,11,2,1,1,0,0,0,0,2,6,0
2023-06-27 22:40:00+00:00,8,3,2,0,0,0,0,0,0,4,0
2023-06-27 22:50:00+00:00,15,4,1,0,0,0,0,1,0,4,0
2023-06-27 23:00:00+00:00,6,1,0,0,0,0,0,0,0,3,0
2023-06-27 23:10:00+00:00,5,1,1,0,0,0,0,0,1,3,0
2023-06-27 23:20:00+00:00,14,2,0,1,0,0,0,0,0,5,0
2023-06-27 23:30:00+00:00,1,0,0,0,0,0,0,0,0,4,0
2023-06-27 23:40:00+00:00,10,1,0,1,0,0,0,0,6,2,0
2023-06-27 23:50:00+00:00,4,0,4,0,0,0,0,0,0,2,0
2023-06-28 00:00:00+00:00,6,0,0,0,0,0,0,0,3,4,0
2023-06-28 00:10:00+00:00,4,1,0,0,0,0,0,0,0,2,0
2023-06-28 00:20:00+00:00,4,0,1,1,0,0,0,0,0,1,0
2023-06-28 00:30:00+00:00,4,1,1,0,0,0,0,0,1,1,0
2023-06-28 00:40:00+00:00,5,1,0,1,0,0,0,0,0,0,0
2023-06-28 00:50:00+00:00,3,1,0,0,0,0,0,0,0,4,0
2023-06-28 01:00:00+00:00,2,0,0,0,0,0,0,0,0,0,0
2023-06-28 01:10:00+00:00,10,0,1,0,0,0,0,0,3,4,0
2023-06-28 01:20:00+00:00,3,2,0,0,0,0,0,0,0,1,0
2023-06-28 01:30:00+00:00,0,0,0,0,0,0,0,0,0,2,0
2023-06-28 01:40:00+00:00,3,2,1,0,0,0,0,0,3,3,0
2023-06-28 01:50:00+00:00,6,0,0,0,0,0,0,0,0,2,0
2023-06-28 02:00:00+00:00,1,1,0,0,0,0,0,0,0,1,0
2023-06-28 02:10:00+00:00,3,1,0,0,0,0,0,0,0,1,0
2023-06-28 02:20:00+00:00,12,3,1,0,0,0,0,0,0,1,0
2023-06-28 02:30:00+00:00,9,3,1,0,0,1,0,0,0,7,1
2023-06-28 02:40:00+00:00,10,1,0,0,0,0,0,0,0,4,0
2023-06-28 02:50:00+00:00,11,0,2,0,0,0,0,0,2,5,0
2023-06-28 03:00:00+00:00,24,0,2,0,0,1,0,0,2,6,0
2023-06-28 03:10:00+00:00,14,2,0,0,0,1,1,0,1,10,0
2023-06-28 03:20:00+00:00,17,6,3,0,0,0,0,0,0,12,0
2023-06-28 03:30:00+00:00,26,4,3,0,0,2,1,2,1,17,2
2023-06-28 03:40:00+00:00,35,5,3,2,0,0,0,0,2,30,0
2023-06-28 03:50:00+00:00,43,5,1,0,0,1,0,3,1,38,0
2023-06-28 04:00:00+00:00,47,12,7,1,0,0,0,0,1,41,1
2023-06-28 04:10:00+00:00,36,6,6,0,1,0,1,2,2,28,0
2023-06-28 04:20:00+00:00,36,6,6,0,1,0,1,2,2,28,0
2023-06-28 04:30:00+00:00,49,16,11,0,0,0,0,2,5,39,0
2023-06-28 04:40:00+00:00,80,5,5,0,0,0,0,2,0,45,0
2023-06-28 04:50:00+00:00,66,10,7,1,1,1,0,5,1,41,0
2023-06-28 05:00:00+00:00,69,22,8,2,2,2,1,5,0,42,0
2023-06-28 05:10:00+00:00,102,21,7,1,3,1,0,7,0,43,1
2023-06-28 05:20:00+00:00,98,22,10,3,0,1,0,0,3,63,3
2023-06-28 05:30:00+00:00,65,24,10,1,0,2,0,6,5,37,4
2023-06-28 05:40:00+00:00,75,46,12,2,0,2,0,0,11,48,2
2023-06-28 05:50:00+00:00,132,43,14,2,0,0,0,1,5,58,0
2023-06-28 06:00:00+00:00,133,39,17,0,0,2,0,4,5,53,5
2023-06-28 06:10:00+00:00,100,45,17,1,0,3,0,2,6,50,0
2023-06-28 06:20:00+00:00,131,35,26,1,2,0,0,8,1,46,0
2023-06-28 06:30:00+00:00,118,36,22,2,0,0,0,4,3,54,0
2023-06-28 06:40:00+00:00,99,34,16,1,1,0,0,6,4,56,1
2023-06-28 06:50:00+00:00,132,32,16,0,1,0,1,2,3,56,0
2023-06-28 07:00:00+00:00,120,27,11,2,0,6,1,3,1,52,1
2023-06-28 07:10:00+00:00,108,15,21,1,0,1,1,2,3,51,1
2023-06-28 07:20:00+00:00,139,26,15,1,0,0,0,7,1,45,1
2023-06-28 07:30:00+00:00,100,20,15,0,1,4,0,3,1,41,3
2023-06-28 07:40:00+00:00,98,16,15,3,0,0,1,2,0,38,1
2023-06-28 07:50:00+00:00,117,27,15,3,0,1,0,0,1,41,1
2023-06-28 08:00:00+00:00,108,29,10,2,0,1,0,1,0,38,2
2023-06-28 08:10:00+00:00,109,26,11,1,1,0,0,2,3,41,1
2023-06-28 08:20:00+00:00,101,19,9,1,1,0,0,0,2,40,2
2023-06-28 08:30:00+00:00,95,25,8,0,0,1,0,2,0,46,1
2023-06-28 08:40:00+00:00,81,15,10,1,0,1,0,3,1,33,0
2023-06-28 08:50:00+00:00,110,20,13,0,0,0,0,3,4,48,1
2023-06-28 09:00:00+00:00,134,21,11,1,1,1,0,1,0,45,2
2023-06-28 09:10:00+00:00,88,19,14,2,0,1,1,2,0,29,0
2023-06-28 09:20:00+00:00,98,20,12,1,0,1,0,0,1,44,0
2023-06-28 09:30:00+00:00,92,20,11,1,1,0,0,3,2,32,1
2023-06-28 09:40:00+00:00,100,16,7,1,0,1,0,1,2,49,0
2023-06-28 09:50:00+00:00,98,17,12,2,0,0,0,0,1,47,0
2023-06-28 10:00:00+00:00,103,20,11,4,0,1,0,1,6,44,2
2023-06-28 10:10:00+00:00,103,20,10,2,1,1,0,4,3,47,1
2023-06-28 10:20:00+00:00,97,25,10,3,0,2,0,1,4,35,1
2023-06-28 10:30:00+00:00,97,25,7,3,0,2,0,1,4,35,1
2023-06-28 10:40:00+00:00,92,19,12,0,0,1,0,1,2,52,0
2023-06-28 10:50:00+00:00,108,24,16,1,0,0,0,1,2,44,0
2023-06-28 11:00:00+00:00,101,10,19,0,0,0,0,2,0,46,0
2023-06-28 11:10:00+00:00,106,20,13,2,0,1,0,4,1,50,2
2023-06-28 11:20:00+00:00,93,17,6,0,0,2,1,0,3,39,2
2023-06-28 11:30:00+00:00,106,12,15,0,1,0,0,2,2,27,3
2023-06-28 11:40:00+00:00,96,17,10,1,0,0,0,1,0,47,0
2023-06-28 11:50:00+00:00,109,15,10,1,0,0,0,0,1,47,2
2023-06-28 12:00:00+00:00,43,12,20,4,0,0,0,0,0,11,0
2023-06-28 12:10:00+00:00,93,19,9,2,0,2,1,3,1,49,1
2023-06-28 12:20:00+00:00,102,17,13,2,1,7,0,0,1,47,2
2023-06-28 12:30:00+00:00,109,27,18,1,0,0,0,1,4,43,1
2023-06-28 12:40:00+00:00,84,23,11,2,0,1,0,1,0,53,0
2023-06-28 12:50:00+00:00,105,22,13,1,0,0,0,0,2,57,1
2023-06-28 13:00:00+00:00,100,20,5,0,0,0,1,1,6,56,1
2023-06-28 13:10:00+00:00,102,15,12,0,0,0,0,0,4,55,1
2023-06-28 13:20:00+00:00,99,9,19,0,0,1,0,5,4,40,0
2023-06-28 13:30:00+00:00,129,18,16,1,0,0,0,0,1,56,3
2023-06-28 13:40:00+00:00,94,14,16,2,0,2,0,0,4,55,0
2023-06-28 13:50:00+00:00,111,24,17,0,0,2,0,2,3,41,0
2023-06-28 14:00:00+00:00,131,17,15,1,1,0,0,1,3,49,3
2023-06-28 14:10:00+00:00,96,15,18,2,1,1,0,1,2,43,1
2023-06-28 14:20:00+00:00,109,17,14,2,0,0,0,1,1,52,0
2023-06-28 14:30:00+00:00,127,33,14,0,0,0,0,0,2,54,1
2023-06-28 14:40:00+00:00,118,21,9,0,0,0,0,0,1,50,0
2023-06-28 14:50:00+00:00,106,20,14,0,0,1,2,0,2,51,1
2023-06-28 15:00:00+00:00,105,23,15,1,0,3,0,6,4,48,3
2023-06-28 15:10:00+00:00,108,25,22,2,0,0,2,1,5,51,3
2023-06-28 15:20:00+00:00,112,16,22,0,0,0,1,11,1,39,0
2023-06-28 15:30:00+00:00,115,22,12,0,0,1,0,2,5,38,0
2023-06-28 15:40:00+00:00,104,19,17,1,0,0,0,1,5,47,0
2023-06-28 15:50:00+00:00,110,28,13,0,0,0,0,4,0,29,0
2023-06-28 16:00:00+00:00,123,12,13,2,0,1,0,0,4,46,1
2023-06-28 16:10:00+00:00,107,17,16,0,0,0,0,2,3,49,0
2023-06-28 16:20:00+00:00,103,15,18,0,0,0,0,4,2,46,0
2023-06-28 16:30:00+00:00,104,16,18,1,1,3,0,0,0,48,2
2023-06-28 16:40:00+00:00,113,19,12,0,0,0,0,1,0,48,0
2023-06-28 16:50:00+00:00,81,19,14,0,0,5,0,0,3,49,0
2023-06-28 17:00:00+00:00,101,13,9,0,0,0,0,0,1,55,0
2023-06-28 17:10:00+00:00,83,10,9,0,0,0,0,1,1,44,0
2023-06-28 17:20:00+00:00,84,14,11,1,0,0,0,2,1,34,0
2023-06-28 17:30:00+00:00,95,8,8,1,0,0,0,6,1,31,0
2023-06-28 17:40:00+00:00,63,17,10,0,0,1,0,2,0,41,0
2023-06-28 17:50:00+00:00,64,16,7,0,0,1,0,0,2,39,1
2023-06-28 18:00:00+00:00,52,13,8,0,0,3,2,0,3,32,0
2023-06-28 18:10:00+00:00,71,8,10,1,0,0,0,2,4,39,1
2023-06-28 18:20:00+00:00,72,12,11,0,0,0,0,2,1,39,2
2023-06-28 18:30:00+00:00,61,19,6,1,0,0,0,0,1,29,0
2023-06-28 18:40:00+00:00,57,9,5,0,0,0,0,0,0,30,0
2023-06-28 18:50:00+00:00,48,10,7,1,0,1,1,1,0,28,0
2023-06-28 19:00:00+00:00,60,17,4,0,0,0,0,0,2,39,0
2023-06-28 19:10:00+00:00,43,13,5,0,0,0,0,0,2,24,0
2023-06-28 19:20:00+00:00,64,15,5,0,0,1,0,1,0,21,1
2023-06-28 19:30:00+00:00,61,19,6,0,0,0,1,2,2,29,0
2023-06-28 19:40:00+00:00,51,11,1,0,0,0,1,0,2,21,0
2023-06-28 19:50:00+00:00,58,12,7,0,0,0,0,0,0,18,0
2023-06-28 20:00:00+00:00,52,9,4,0,0,0,0,0,0,27,0
2023-06-28 20:10:00+00:00,46,16,4,0,0,0,0,1,2,27,0
2023-06-28 20:20:00+00:00,48,6,1,0,0,1,0,1,1,15,0
2023-06-28 20:30:00+00:00,44,13,3,0,0,1,0,0,0,19,0
2023-06-28 20:40:00+00:00,46,14,2,0,1,0,0,5,4,18,0
2023-06-28 20:50:00+00:00,42,11,2,1,0,0,0,1,5,18,0
2023-06-28 21:00:00+00:00,32,8,2,0,0,2,0,0,1,11,0
2023-06-28 21:10:00+00:00,38,3,0,0,0,0,0,0,1,15,0
2023-06-28 21:20:00+00:00,33,6,4,0,0,0,0,0,1,12,0
2023-06-28 21:30:00+00:00,37,4,0,0,0,0,0,0,0,5,0
2023-06-28 21:40:00+00:00,28,12,1,0,0,0,0,0,1,16,0
2023-06-28 21:50:00+00:00,26,11,0,0,0,0,1,0,2,4,0
2023-06-28 22:00:00+00:00,21,8,3,0,0,0,0,1,0,4,0
2023-06-28 22:10:00+00:00,17,7,1,0,0,0,0,1,2,13,0
2023-06-28 22:20:00+00:00,15,5,1,0,0,0,0,0,4,6,0
2023-06-28 22:30:00+00:00,17,1,1,1,0,1,0,0,0,2,0
2023-06-28 22:40:00+00:00,11,2,1,0,0,0,0,0,1,3,0
2023-06-28 22:50:00+00:00,18,2,2,0,0,0,0,0,2,2,0
2023-06-28 23:00:00+00:00,12,2,0,0,0,0,0,0,0,7,0
2023-06-28 23:10:00+00:00,3,2,3,0,0,0,0,0,0,10,0
2023-06-28 23:20:00+00:00,7,1,1,0,0,0,0,0,1,3,0
2023-06-28 23:30:00+00:00,7,5,1,0,0,0,0,0,0,2,0
2023-06-28 23:40:00+00:00,7,0,0,0,0,1,0,0,1,2,1
2023-06-28 23:50:00+00:00,6,4,0,0,0,0,0,0,0,1,0
2023-06-29 00:00:00+00:00,7,3,0,1,0,0,0,0,4,1,0
2023-06-29 00:10:00+00:00,5,0,0,0,0,0,0,0,1,1,0
2023-06-29 00:20:00+00:00,3,0,0,0,0,0,0,0,0,3,0
2023-06-29 00:30:00+00:00,5,1,0,0,0,0,0,0,2,1,0
2023-06-29 00:40:00+00:00,5,0,0,0,0,0,0,0,0,2,0
2023-06-29 00:50:00+00:00,3,1,0,0,0,0,0,0,0,2,0
2023-06-29 01:00:00+00:00,7,4,0,0,0,0,0,0,2,3,0
2023-06-29 01:10:00+00:00,7,1,0,0,0,0,0,0,1,2,0
2023-06-29 01:20:00+00:00,5,1,0,0,0,0,0,0,0,2,1
2023-06-29 01:30:00+00:00,0,2,0,0,0,0,0,0,0,3,0
2023-06-29 01:40:00+00:00,8,1,1,0,0,1,0,0,0,0,0
2023-06-29 01:50:00+00:00,7,1,1,1,0,0,0,0,0,0,0
2023-06-29 02:00:00+00:00,4,1,2,0,0,0,0,0,0,3,0
2023-06-29 02:10:00+00:00,4,2,0,0,0,0,0,0,0,2,0
2023-06-29 02:20:00+00:00,9,2,0,0,0,0,0,0,0,1,0
2023-06-29 02:30:00+00:00,6,0,2,0,0,2,0,0,2,4,0
2023-06-29 02:40:00+00:00,7,1,0,0,0,0,0,0,0,5,1
2023-06-29 02:50:00+00:00,9,1,1,0,0,0,0,0,0,2,0
2023-06-29 03:00:00+00:00,18,1,3,0,0,0,0,0,4,5,0
2023-06-29 03:10:00+00:00,17,4,0,0,0,0,0,0,1,7,0
2023-06-29 03:20:00+00:00,15,8,2,0,0,0,0,0,0,9,0
2023-06-29 03:30:00+00:00,27,10,1,1,0,0,0,0,6,10,0
2023-06-29 03:40:00+00:00,33,4,3,1,0,1,0,0,1,18,2
2023-06-29 03:50:00+00:00,32,9,5,0,0,0,0,1,3,21,0
2023-06-29 04:00:00+00:00,50,9,7,2,0,0,0,0,2,19,1
2023-06-29 04:10:00+00:00,46,4,4,1,0,0,0,1,3,26,0
2023-06-29 04:20:00+00:00,43,5,4,0,0,0,0,0,0,26,0
2023-06-29 04:30:00+00:00,56,12,9,2,1,0,1,4,1,29,1
2023-06-29 04:40:00+00:00,49,19,6,0,0,0,1,0,5,35,1
2023-06-29 04:50:00+00:00,70,14,2,1,0,0,0,2,3,35,1
2023-06-29 05:00:00+00:00,81,20,7,2,2,0,0,4,3,43,0
2023-06-29 05:10:00+00:00,80,11,7,3,3,2,0,4,11,36,1
2023-06-29 05:20:00+00:00,82,19,5,0,0,0,0,4,5,46,2
2023-06-29 05:30:00+00:00,102,10,12,1,0,0,0,2,8,38,0
2023-06-29 05:40:00+00:00,117,29,9,0,0,1,0,0,9,64,2
2023-06-29 05:50:00+00:00,125,22,9,1,0,1,0,1,8,56,1
2023-06-29 06:00:00+00:00,113,29,8,1,0,2,0,0,11,53,0
2023-06-29 06:10:00+00:00,124,33,11,2,1,1,0,2,13,55,0
2023-06-29 06:20:00+00:00,117,23,13,3,0,1,0,3,7,61,0
2023-06-29 06:30:00+00:00,121,28,11,1,0,2,0,2,6,48,0
2023-06-29 06:40:00+00:00,124,22,5,1,0,1,0,1,9,66,0
2023-06-29 06:50:00+00:00,130,27,9,0,0,1,1,1,10,54,0
2023-06-29 07:00:00+00:00,139,30,11,1,0,1,1,0,5,61,1
2023-06-29 07:10:00+00:00,123,26,18,2,0,0,0,3,12,54,1
2023-06-29 07:20:00+00:00,134,17,16,1,0,2,1,1,17,40,0
2023-06-29 07:30:00+00:00,110,6,9,1,0,3,0,2,14,39,0
2023-06-29 07:40:00+00:00,92,14,11,4,1,2,0,0,3,42,1
2023-06-29 07:50:00+00:00,111,24,12,0,0,1,0,3,11,49,1
2023-06-29 08:00:00+00:00,119,30,16,1,0,0,0,1,5,37,1
2023-06-29 08:10:00+00:00,109,17,20,1,0,1,0,0,7,34,1
2023-06-29 08:20:00+00:00,94,18,7,2,1,2,0,1,3,31,0
2023-06-29 08:30:00+00:00,97,18,15,3,1,1,0,1,5,31,4
2023-06-29 08:40:00+00:00,90,27,15,1,0,0,0,0,5,39,0
2023-06-29 08:50:00+00:00,102,18,10,2,1,2,0,4,3,34,0
2023-06-29 09:00:00+00:00,105,16,8,1,1,1,0,1,2,32,1
2023-06-29 09:10:00+00:00,102,19,19,0,1,0,0,2,3,42,0
2023-06-29 09:20:00+00:00,110,15,12,3,0,2,0,1,0,44,1
2023-06-29 09:30:00+00:00,114,11,14,1,0,1,0,2,1,31,0
2023-06-29 09:40:00+00:00,103,25,21,3,0,1,0,2,2,46,4
2023-06-29 09:50:00+00:00,91,21,11,1,0,0,1,8,2,36,2
2023-06-29 10:00:00+00:00,101,24,23,0,0,0,0,2,5,35,1
2023-06-29 10:10:00+00:00,98,11,11,1,0,0,0,5,4,26,0
2023-06-29 10:20:00+00:00,122,18,10,1,1,0,0,3,2,41,0
2023-06-29 10:30:00+00:00,105,18,13,2,0,2,0,4,2,30,4
2023-06-29 10:40:00+00:00,116,19,13,2,0,2,0,0,1,52,0
2023-06-29 10:50:00+00:00,100,21,18,1,0,0,0,1,1,40,1
2023-06-29 11:00:00+00:00,97,22,11,2,3,2,0,3,2,42,3
2023-06-29 11:10:00+00:00,90,27,18,2,1,0,0,1,5,39,1
2023-06-29 11:20:00+00:00,100,17,13,0,0,0,0,5,2,41,1
2023-06-29 11:30:00+00:00,90,16,10,0,0,0,0,2,1,33,1
2023-06-29 11:40:00+00:00,85,22,13,1,0,0,0,1,1,51,1
2023-06-29 11:50:00+00:00,98,15,12,1,1,1,0,0,3,48,1
2023-06-29 12:00:00+00:00,107,21,14,2,0,2,0,0,3,39,1
2023-06-29 12:10:00+00:00,94,22,12,1,2,2,0,5,4,43,0
2023-06-29 12:20:00+00:00,111,20,9,5,0,0,0,2,1,57,1
2023-06-29 12:30:00+00:00,99,24,23,1,1,0,0,3,4,53,4
2023-06-29 12:40:00+00:00,141,23,12,3,1,1,0,4,2,59,1
2023-06-29 12:50:00+00:00,37,4,11,4,0,0,0,0,3,16,0
2023-06-29 13:00:00+00:00,0,2,11,0,0,0,0,0,0,0,0
2023-06-29 13:10:00+00:00,1,0,23,1,0,0,0,1,0,0,0
2023-06-29 13:20:00+00:00,24,3,13,2,0,1,0,2,1,10,0
2023-06-29 13:30:00+00:00,120,25,12,1,0,0,0,0,5,45,3
